"GEO_ID","NAME","B19083_001E","B19083_001M",
"1600000US3921000","Dayton city, Ohio","0.5158","0.0360",
"1600000US3944856","Lorain city, Ohio","0.4955","0.0830",
"1600000US3961000","Parma city, Ohio","0.3671","0.0174",
"1600000US3977000","Toledo city, Ohio","0.4609","0.0179",
"1600000US3988000","Youngstown city, Ohio","0.5198","0.0632",
"1600000US4009050","Broken Arrow city, Oklahoma","0.3779","0.0163",
"1600000US4023200","Edmond city, Oklahoma","0.4877","0.0267",
"1600000US4041850","Lawton city, Oklahoma","0.4345","0.0437",
"1600000US4052500","Norman city, Oklahoma","0.4798","0.0274",
"1600000US4055000","Oklahoma City city, Oklahoma","0.4683","0.0111",
"1600000US4075000","Tulsa city, Oklahoma","0.5131","0.0141",
"1600000US4105350","Beaverton city, Oregon","0.4068","0.0220",
"1600000US4105800","Bend city, Oregon","0.3999","0.0285",
"1600000US4123850","Eugene city, Oregon","0.4799","0.0200",
"1600000US4131250","Gresham city, Oregon","0.4171","0.0248",
"1600000US4134100","Hillsboro city, Oregon","0.3940","0.0342",
"1600000US4147000","Medford city, Oregon","0.4825","0.0321",
"1600000US4159000","Portland city, Oregon","0.4815","0.0108",
"1600000US4164900","Salem city, Oregon","0.4331","0.0280",
"1600000US4202000","Allentown city, Pennsylvania","0.4629","0.0435",
"1600000US4206088","Bethlehem city, Pennsylvania","0.4110","0.0213",
"1600000US4224000","Erie city, Pennsylvania","0.4382","0.0198",
"1600000US4260000","Philadelphia city, Pennsylvania","0.5153","0.0084",
"1600000US4261000","Pittsburgh city, Pennsylvania","0.5049","0.0127",
"1600000US4263624","Reading city, Pennsylvania","0.4622","0.0254",
"1600000US4269000","Scranton city, Pennsylvania","0.4771","0.0314",
"1600000US4419180","Cranston city, Rhode Island","0.4078","0.0272",
"1600000US4454640","Pawtucket city, Rhode Island","0.4703","0.0401",
"1600000US4459000","Providence city, Rhode Island","0.5519","0.0259",
"1600000US4474300","Warwick city, Rhode Island","0.4888","0.0426",
"1600000US4513330","Charleston city, South Carolina","0.5241","0.0274",
"1600000US4516000","Columbia city, South Carolina","0.5334","0.0346",
"1600000US4530850","Greenville city, South Carolina","0.5414","0.0301",
"1600000US4548535","Mount Pleasant town, South Carolina","0.4483","0.0422",
"1600000US4550875","North Charleston city, South Carolina","0.4843","0.0351",
"1600000US4561405","Rock Hill city, South Carolina","0.4593","0.0326",
"1600000US4652980","Rapid City city, South Dakota","0.4854","0.0381",
"1600000US4659020","Sioux Falls city, South Dakota","0.4523","0.0217",
"1600000US4714000","Chattanooga city, Tennessee","0.5063","0.0325",
"1600000US4715160","Clarksville city, Tennessee","0.3931","0.0235",
"1600000US4727740","Franklin city, Tennessee","0.4197","0.0263",
"1600000US4737640","Jackson city, Tennessee","0.5070","0.0319",
"1600000US4738320","Johnson City city, Tennessee","0.4715","0.0343",
"1600000US4740000","Knoxville city, Tennessee","0.4833","0.0188",
"1600000US4748000","Memphis city, Tennessee","0.5173","0.0157",
"1600000US4751560","Murfreesboro city, Tennessee","0.4362","0.0277",
"1600000US4752006","Nashville-Davidson metropolitan government (balance), Tennessee","0.4703","0.0123",
"1600000US4801000","Abilene city, Texas","0.4475","0.0282",
"1600000US4801924","Allen city, Texas","0.3763","0.0249",
"1600000US4803000","Amarillo city, Texas","0.4707","0.0237",
"1600000US4804000","Arlington city, Texas","0.4330","0.0215",
"1600000US4804462","Atascocita CDP, Texas","0.3913","0.0372",
"1600000US4805000","Austin city, Texas","0.4821","0.0125",
"1600000US4806128","Baytown city, Texas","0.4136","0.0260",
"1600000US4807000","Beaumont city, Texas","0.5153","0.0326",
"1600000US4810768","Brownsville city, Texas","0.4941","0.0360",
"1600000US4810912","Bryan city, Texas","0.4981","0.0391",
"1600000US4813024","Carrollton city, Texas","0.4210","0.0275",
"1600000US4813552","Cedar Park city, Texas","0.3504","0.0292",
"1600000US4815976","College Station city, Texas","0.5639","0.0296",
"1600000US4816432","Conroe city, Texas","0.5331","0.0690",
"1600000US4817000","Corpus Christi city, Texas","0.4405","0.0175",
"1600000US4819000","Dallas city, Texas","0.5303","0.0104",
"1600000US4819972","Denton city, Texas","0.4653","0.0334",
"1600000US4822660","Edinburg city, Texas","0.4993","0.0412",
"1600000US4824000","El Paso city, Texas","0.4672","0.0160",
"1600000US4826232","Flower Mound town, Texas","0.3648","0.0284",
"1600000US4827000","Fort Worth city, Texas","0.4663","0.0147",
"1600000US4827684","Frisco city, Texas","0.4141","0.0193",
"1600000US4829000","Garland city, Texas","0.3798","0.0152",
"1600000US4829336","Georgetown city, Texas","0.4033","0.0284",
"1600000US4830464","Grand Prairie city, Texas","0.3733","0.0168",
"1600000US4832372","Harlingen city, Texas","0.4541","0.0358",
"1600000US4835000","Houston city, Texas","0.5284","0.0080",
"1600000US4837000","Irving city, Texas","0.4373","0.0209",
"1600000US4839148","Killeen city, Texas","0.4103","0.0344",
"1600000US4841464","Laredo city, Texas","0.5023","0.0189",
"1600000US4841980","League City city, Texas","0.3633","0.0296",
"1600000US4842508","Lewisville city, Texas","0.4143","0.0292",
"1600000US4843888","Longview city, Texas","0.4761","0.0313",
"1600000US4845000","Lubbock city, Texas","0.4739","0.0179",
"1600000US4845384","McAllen city, Texas","0.4944","0.0231",
"1600000US4845744","McKinney city, Texas","0.3903","0.0209",
"1600000US4846452","Mansfield city, Texas","0.3632","0.0257",
"1600000US4847892","Mesquite city, Texas","0.3958","0.0262",
"1600000US4848072","Midland city, Texas","0.4892","0.0278",
"1600000US4848768","Mission city, Texas","0.5038","0.0609",
"1600000US4848804","Missouri City city, Texas","0.3977","0.0317",
"1600000US4850820","New Braunfels city, Texas","0.4041","0.0387",
"1600000US4852356","North Richland Hills city, Texas","0.4099","0.0233",
"1600000US4853388","Odessa city, Texas","0.5220","0.0610",
"1600000US4856000","Pasadena city, Texas","0.4909","0.0453",
"1600000US4856348","Pearland city, Texas","0.3522","0.0264",
"1600000US4857200","Pharr city, Texas","0.3982","0.0357",
"1600000US4858016","Plano city, Texas","0.4352","0.0147",
"1600000US4861796","Richardson city, Texas","0.4101","0.0242",
"1600000US4863500","Round Rock city, Texas","0.3890","0.0251",
"1600000US4864472","San Angelo city, Texas","0.4486","0.0287",
"1600000US4865000","San Antonio city, Texas","0.4599","0.0100",
"1600000US4870808","Sugar Land city, Texas","0.4782","0.0498",
"1600000US4872176","Temple city, Texas","0.4654","0.0604",
"1600000US4872656","The Woodlands CDP, Texas","0.5021","0.0437",
"1600000US4874144","Tyler city, Texas","0.5021","0.0375",
"1600000US4875428","Victoria city, Texas","0.5234","0.0405",
"1600000US4876000","Waco city, Texas","0.5317","0.0471",
"1600000US4879000","Wichita Falls city, Texas","0.4680","0.0277",
"1600000US4943660","Layton city, Utah","0.3696","0.0240",
"1600000US4955980","Ogden city, Utah","0.4818","0.0546",
"1600000US4957300","Orem city, Utah","0.4188","0.0254",
"1600000US4962470","Provo city, Utah","0.4827","0.0383",
"1600000US4965330","St. George city, Utah","0.4541","0.0399",
"1600000US4967000","Salt Lake City city, Utah","0.4754","0.0193",
"1600000US4967440","Sandy city, Utah","0.3969","0.0292",
"1600000US4970850","South Jordan city, Utah","0.3738","0.0477",
"1600000US4982950","West Jordan city, Utah","0.3310","0.0277",
"1600000US4983470","West Valley City city, Utah","0.3936","0.0382",
"1600000US5101000","Alexandria city, Virginia","0.4621","0.0188",
"1600000US5103000","Arlington CDP, Virginia","0.4399","0.0146",
"1600000US5114440","Centreville CDP, Virginia","0.3689","0.0209",
"1600000US5116000","Chesapeake city, Virginia","0.4120","0.0254",
"1600000US5121088","Dale City CDP, Virginia","0.3475","0.0265",
"1600000US5135000","Hampton city, Virginia","0.4407","0.0338",
"1600000US5147672","Lynchburg city, Virginia","0.4848","0.0530",
"1600000US5156000","Newport News city, Virginia","0.4361","0.0164",
"1600000US5157000","Norfolk city, Virginia","0.4855","0.0269",
"1600000US5164000","Portsmouth city, Virginia","0.4236","0.0215",
"1600000US5167000","Richmond city, Virginia","0.5550","0.0205",
"1600000US5168000","Roanoke city, Virginia","0.4621","0.0287",
"1600000US5176432","Suffolk city, Virginia","0.4355","0.0340",
"1600000US5182000","Virginia Beach city, Virginia","0.4180","0.0167",
"1600000US5303180","Auburn city, Washington","0.4128","0.0215",
"1600000US5305210","Bellevue city, Washington","0.4415","0.0222",
"1600000US5305280","Bellingham city, Washington","0.4532","0.0253",
"1600000US5322640","Everett city, Washington","0.4598","0.0298",
"1600000US5323515","Federal Way city, Washington","0.4136","0.0385",
"1600000US5335275","Kennewick city, Washington","0.4402","0.0357",
"1600000US5335415","Kent city, Washington","0.4279","0.0295",
"1600000US5335940","Kirkland city, Washington","0.4139","0.0248",
"1600000US5343955","Marysville city, Washington","0.3821","0.0524",
"1600000US5353545","Pasco city, Washington","0.4035","0.0344",
"1600000US5357745","Renton city, Washington","0.4424","0.0328",
"1600000US5363000","Seattle city, Washington","0.5035","0.0173",
"1600000US5367000","Spokane city, Washington","0.4773","0.0262",
"1600000US5367167","Spokane Valley city, Washington","0.4071","0.0272",
"1600000US5370000","Tacoma city, Washington","0.4471","0.0230",
"1600000US5374060","Vancouver city, Washington","0.4499","0.0253",
"1600000US5380010","Yakima city, Washington","0.4467","0.0469",
"1600000US5502375","Appleton city, Wisconsin","0.4658","0.0377",
"1600000US5522300","Eau Claire city, Wisconsin","0.4468","0.0402",
"1600000US5531000","Green Bay city, Wisconsin","0.4642","0.0312",
"1600000US5539225","Kenosha city, Wisconsin","0.4598","0.0319",
"1600000US5548000","Madison city, Wisconsin","0.4588","0.0181",
"1600000US5553000","Milwaukee city, Wisconsin","0.4844","0.0136",
"1600000US5560500","Oshkosh city, Wisconsin","0.4155","0.0218",
"1600000US5566000","Racine city, Wisconsin","0.4322","0.0237",
"1600000US5584250","Waukesha city, Wisconsin","0.4514","0.0292",
"1600000US7206593","Bayamón zona urbana, Puerto Rico","0.5165","0.0277",
"1600000US7210334","Caguas zona urbana, Puerto Rico","0.5127","0.0347",
"1600000US7214290","Carolina zona urbana, Puerto Rico","0.4310","0.0173",
"1600000US7232522","Guaynabo zona urbana, Puerto Rico","0.5426","0.0287",
"1600000US7263820","Ponce zona urbana, Puerto Rico","0.5546","0.0269",
"1600000US7276770","San Juan zona urbana, Puerto Rico","0.6214","0.0308",
