"GEO_ID","NAME","B19083_001E","B19083_001M",
"1600000US4041850","Lawton city, Oklahoma","0.4480","0.0283",
"1600000US4052500","Norman city, Oklahoma","0.4686","0.0316",
"1600000US4055000","Oklahoma City city, Oklahoma","0.4775","0.0116",
"1600000US4075000","Tulsa city, Oklahoma","0.5241","0.0121",
"1600000US4105350","Beaverton city, Oregon","0.4653","0.0384",
"1600000US4105800","Bend city, Oregon","0.5070","0.0478",
"1600000US4123850","Eugene city, Oregon","0.5055","0.0248",
"1600000US4131250","Gresham city, Oregon","0.4398","0.0315",
"1600000US4134100","Hillsboro city, Oregon","0.3773","0.0224",
"1600000US4147000","Medford city, Oregon","0.4410","0.0235",
"1600000US4159000","Portland city, Oregon","0.4768","0.0125",
"1600000US4164900","Salem city, Oregon","0.4536","0.0216",
"1600000US4202000","Allentown city, Pennsylvania","0.4895","0.0526",
"1600000US4206088","Bethlehem city, Pennsylvania","0.4550","0.0465",
"1600000US4224000","Erie city, Pennsylvania","0.4639","0.0291",
"1600000US4260000","Philadelphia city, Pennsylvania","0.5049","0.0088",
"1600000US4261000","Pittsburgh city, Pennsylvania","0.5388","0.0140",
"1600000US4263624","Reading city, Pennsylvania","0.4435","0.0271",
"1600000US4269000","Scranton city, Pennsylvania","0.4576","0.0291",
"1600000US4419180","Cranston city, Rhode Island","0.4154","0.0252",
"1600000US4454640","Pawtucket city, Rhode Island","0.4295","0.0214",
"1600000US4459000","Providence city, Rhode Island","0.5485","0.0267",
"1600000US4474300","Warwick city, Rhode Island","0.3950","0.0319",
"1600000US4513330","Charleston city, South Carolina","0.4882","0.0333",
"1600000US4516000","Columbia city, South Carolina","0.5165","0.0175",
"1600000US4548535","Mount Pleasant town, South Carolina","0.4564","0.0305",
"1600000US4550875","North Charleston city, South Carolina","0.4418","0.0204",
"1600000US4561405","Rock Hill city, South Carolina","0.4590","0.0286",
"1600000US4652980","Rapid City city, South Dakota","0.4552","0.0372",
"1600000US4659020","Sioux Falls city, South Dakota","0.4569","0.0276",
"1600000US4714000","Chattanooga city, Tennessee","0.4930","0.0240",
"1600000US4715160","Clarksville city, Tennessee","0.3935","0.0169",
"1600000US4727740","Franklin city, Tennessee","0.4384","0.0418",
"1600000US4737640","Jackson city, Tennessee","0.5112","0.0522",
"1600000US4738320","Johnson City city, Tennessee","0.5698","0.0465",
"1600000US4740000","Knoxville city, Tennessee","0.4827","0.0206",
"1600000US4748000","Memphis city, Tennessee","0.5101","0.0158",
"1600000US4751560","Murfreesboro city, Tennessee","0.4602","0.0359",
"1600000US4752006","Nashville-Davidson metropolitan government (balance), Tennessee","0.4735","0.0113",
"1600000US4801000","Abilene city, Texas","0.4568","0.0353",
"1600000US4801924","Allen city, Texas","0.4012","0.0359",
"1600000US4803000","Amarillo city, Texas","0.4613","0.0260",
"1600000US4804000","Arlington city, Texas","0.4455","0.0150",
"1600000US4804462","Atascocita CDP, Texas","0.4795","0.0810",
"1600000US4805000","Austin city, Texas","0.4872","0.0102",
"1600000US4806128","Baytown city, Texas","0.4684","0.0366",
"1600000US4807000","Beaumont city, Texas","0.4775","0.0293",
"1600000US4810768","Brownsville city, Texas","0.4938","0.0292",
"1600000US4810912","Bryan city, Texas","0.4621","0.0283",
"1600000US4813024","Carrollton city, Texas","0.4214","0.0227",
"1600000US4813552","Cedar Park city, Texas","0.3524","0.0325",
"1600000US4815976","College Station city, Texas","0.5507","0.0302",
"1600000US4816432","Conroe city, Texas","0.4546","0.0349",
"1600000US4817000","Corpus Christi city, Texas","0.4721","0.0223",
"1600000US4819000","Dallas city, Texas","0.5487","0.0117",
"1600000US4819972","Denton city, Texas","0.4423","0.0409",
"1600000US4822660","Edinburg city, Texas","0.4759","0.0321",
"1600000US4824000","El Paso city, Texas","0.4415","0.0139",
"1600000US4826232","Flower Mound town, Texas","0.3946","0.0297",
"1600000US4827000","Fort Worth city, Texas","0.4631","0.0113",
"1600000US4827684","Frisco city, Texas","0.3939","0.0242",
"1600000US4829000","Garland city, Texas","0.4083","0.0244",
"1600000US4830464","Grand Prairie city, Texas","0.4140","0.0267",
"1600000US4832372","Harlingen city, Texas","0.4954","0.0430",
"1600000US4835000","Houston city, Texas","0.5286","0.0075",
"1600000US4837000","Irving city, Texas","0.4376","0.0202",
"1600000US4839148","Killeen city, Texas","0.4117","0.0230",
"1600000US4841464","Laredo city, Texas","0.4921","0.0289",
"1600000US4841980","League City city, Texas","0.3484","0.0248",
"1600000US4842508","Lewisville city, Texas","0.3779","0.0223",
"1600000US4843888","Longview city, Texas","0.4548","0.0390",
"1600000US4845000","Lubbock city, Texas","0.4660","0.0193",
"1600000US4845384","McAllen city, Texas","0.5098","0.0279",
"1600000US4845744","McKinney city, Texas","0.4149","0.0217",
"1600000US4847892","Mesquite city, Texas","0.4245","0.0231",
"1600000US4848072","Midland city, Texas","0.4696","0.0335",
"1600000US4848768","Mission city, Texas","0.4910","0.0367",
"1600000US4848804","Missouri City city, Texas","0.3992","0.0355",
"1600000US4850820","New Braunfels city, Texas","0.4059","0.0327",
"1600000US4852356","North Richland Hills city, Texas","0.4170","0.0314",
"1600000US4853388","Odessa city, Texas","0.4470","0.0287",
"1600000US4856000","Pasadena city, Texas","0.4020","0.0143",
"1600000US4856348","Pearland city, Texas","0.3784","0.0348",
"1600000US4857200","Pharr city, Texas","0.4555","0.0424",
"1600000US4858016","Plano city, Texas","0.4484","0.0157",
"1600000US4861796","Richardson city, Texas","0.4435","0.0289",
"1600000US4863500","Round Rock city, Texas","0.3933","0.0331",
"1600000US4864472","San Angelo city, Texas","0.4733","0.0333",
"1600000US4865000","San Antonio city, Texas","0.4631","0.0105",
"1600000US4870808","Sugar Land city, Texas","0.4314","0.0315",
"1600000US4872176","Temple city, Texas","0.4890","0.0418",
"1600000US4872656","The Woodlands CDP, Texas","0.4891","0.0305",
"1600000US4874144","Tyler city, Texas","0.5394","0.0397",
"1600000US4875428","Victoria city, Texas","0.4482","0.0295",
"1600000US4876000","Waco city, Texas","0.5186","0.0361",
"1600000US4879000","Wichita Falls city, Texas","0.4555","0.0276",
"1600000US4943660","Layton city, Utah","0.3577","0.0277",
"1600000US4955980","Ogden city, Utah","0.4639","0.0316",
"1600000US4957300","Orem city, Utah","0.4404","0.0279",
"1600000US4962470","Provo city, Utah","0.4813","0.0390",
"1600000US4965330","St. George city, Utah","0.4619","0.0503",
"1600000US4967000","Salt Lake City city, Utah","0.5139","0.0228",
"1600000US4967440","Sandy city, Utah","0.3795","0.0206",
"1600000US4970850","South Jordan city, Utah","0.3725","0.0488",
"1600000US4982950","West Jordan city, Utah","0.3604","0.0306",
"1600000US4983470","West Valley City city, Utah","0.3529","0.0227",
"1600000US5101000","Alexandria city, Virginia","0.4619","0.0263",
"1600000US5103000","Arlington CDP, Virginia","0.4299","0.0159",
"1600000US5114440","Centreville CDP, Virginia","0.3804","0.0230",
"1600000US5116000","Chesapeake city, Virginia","0.3993","0.0174",
"1600000US5121088","Dale City CDP, Virginia","0.3537","0.0263",
"1600000US5135000","Hampton city, Virginia","0.4336","0.0283",
"1600000US5147672","Lynchburg city, Virginia","0.5197","0.0460",
"1600000US5156000","Newport News city, Virginia","0.4517","0.0216",
"1600000US5157000","Norfolk city, Virginia","0.4992","0.0235",
"1600000US5164000","Portsmouth city, Virginia","0.4115","0.0213",
"1600000US5167000","Richmond city, Virginia","0.5586","0.0226",
"1600000US5168000","Roanoke city, Virginia","0.4673","0.0433",
"1600000US5176432","Suffolk city, Virginia","0.4309","0.0225",
"1600000US5182000","Virginia Beach city, Virginia","0.4037","0.0133",
"1600000US5303180","Auburn city, Washington","0.3834","0.0211",
"1600000US5305210","Bellevue city, Washington","0.4827","0.0242",
"1600000US5305280","Bellingham city, Washington","0.4887","0.0586",
"1600000US5322640","Everett city, Washington","0.4638","0.0363",
"1600000US5323515","Federal Way city, Washington","0.4235","0.0312",
"1600000US5335275","Kennewick city, Washington","0.4028","0.0260",
"1600000US5335415","Kent city, Washington","0.4196","0.0254",
"1600000US5335940","Kirkland city, Washington","0.4508","0.0350",
"1600000US5343955","Marysville city, Washington","0.3430","0.0268",
"1600000US5353545","Pasco city, Washington","0.3999","0.0482",
"1600000US5357745","Renton city, Washington","0.4213","0.0293",
"1600000US5363000","Seattle city, Washington","0.4757","0.0110",
"1600000US5367000","Spokane city, Washington","0.4778","0.0319",
"1600000US5367167","Spokane Valley city, Washington","0.4038","0.0196",
"1600000US5370000","Tacoma city, Washington","0.4418","0.0146",
"1600000US5374060","Vancouver city, Washington","0.4231","0.0232",
"1600000US5380010","Yakima city, Washington","0.4766","0.0523",
"1600000US5502375","Appleton city, Wisconsin","0.4215","0.0215",
"1600000US5522300","Eau Claire city, Wisconsin","0.4365","0.0376",
"1600000US5531000","Green Bay city, Wisconsin","0.4298","0.0222",
"1600000US5539225","Kenosha city, Wisconsin","0.4487","0.0380",
"1600000US5548000","Madison city, Wisconsin","0.4588","0.0145",
"1600000US5553000","Milwaukee city, Wisconsin","0.4719","0.0108",
"1600000US5560500","Oshkosh city, Wisconsin","0.3871","0.0221",
"1600000US5566000","Racine city, Wisconsin","0.4253","0.0262",
"1600000US5584250","Waukesha city, Wisconsin","0.4173","0.0288",
"1600000US7206593","Bayamón zona urbana, Puerto Rico","0.4855","0.0182",
"1600000US7210334","Caguas zona urbana, Puerto Rico","0.5111","0.0497",
"1600000US7214290","Carolina zona urbana, Puerto Rico","0.5128","0.0359",
"1600000US7232522","Guaynabo zona urbana, Puerto Rico","0.5812","0.0381",
"1600000US7252431","Mayagüez zona urbana, Puerto Rico","0.6137","0.0374",
"1600000US7263820","Ponce zona urbana, Puerto Rico","0.5850","0.0281",
"1600000US7276770","San Juan zona urbana, Puerto Rico","0.6515","0.0215",
